20:46:52: Executing task 'JvmComprehension.main()'...

> Task :compileJava
> Task :processResources NO-SOURCE
> Task :classes

> Task :JvmComprehension.main()
[0.009s][info][class,load] opened: C:\Program Files\Java\jdk-14.0.1\lib\modules
[3.786s][info][class,load] java.util.concurrent.atomic.Striped64 source: shared objects file
[3.786s][info][class,load] java.util.concurrent.atomic.LongAdder source: shared objects file
[3.786s][info][class,load] java.util.concurrent.ConcurrentSkipListMap$Node source: shared objects file
[3.786s][info][class,load] java.net.InetAddressImplFactory source: shared objects file
[3.786s][info][class,load] java.net.InetAddressImpl source: shared objects file
[3.786s][info][class,load] java.net.Inet6AddressImpl source: shared objects file
[3.786s][info][class,load] java.net.InetAddress$NameService source: shared objects file
[3.786s][info][class,load] java.net.InetAddress$PlatformNameService source: shared objects file
[3.787s][info][class,load] java.util.concurrent.ConcurrentSkipListMap$KeySet source: jrt:/java.base
[3.787s][info][class,load] java.util.concurrent.ConcurrentSkipListMap$Iter source: jrt:/java.base
[3.787s][info][class,load] java.util.concurrent.ConcurrentSkipListMap$KeyIterator source: jrt:/java.base
[3.787s][info][class,load] java.net.InetAddress$Addresses source: jrt:/java.base
[3.787s][info][class,load] java.net.InetAddress$NameServiceAddresses source: jrt:/java.base
[3.787s][info][class,load] java.net.Inet4Address source: shared objects file
[3.787s][info][class,load] java.net.Inet6Address source: shared objects file
[3.787s][info][class,load] java.net.Inet6Address$Inet6AddressHolder source: shared objects file
[3.794s][info][class,load] sun.net.InetAddressCachePolicy source: jrt:/java.base
[3.795s][info][class,load] sun.net.InetAddressCachePolicy$1 source: jrt:/java.base
[3.795s][info][class,load] java.security.Security source: shared objects file
[3.795s][info][class,load] java.security.Security$1 source: shared objects file
[3.795s][info][class,load] java.util.Properties$LineReader source: shared objects file
[3.796s][info][class,load] sun.net.InetAddressCachePolicy$2 source: jrt:/java.base
[3.797s][info][class,load] java.net.InetAddress$CachedAddresses source: jrt:/java.base
[3.797s][info][class,load] java.lang.invoke.VarHandle$AccessDescriptor source: shared objects file
[3.797s][info][class,load] java.util.Random source: shared objects file
[3.797s][info][class,load] java.util.concurrent.ThreadLocalRandom source: shared objects file
[3.798s][info][class,load] java.lang.invoke.VarHandleLongs$FieldInstanceReadOnly source: shared objects file
[3.798s][info][class,load] java.lang.invoke.VarHandleLongs$FieldInstanceReadWrite source: shared objects file
[3.798s][info][class,load] java.lang.invoke.VarHandleInts$FieldInstanceReadOnly source: shared objects file
[3.798s][info][class,load] java.lang.invoke.VarHandleInts$FieldInstanceReadWrite source: shared objects file
[3.799s][info][class,load] java.util.concurrent.atomic.Striped64$1 source: jrt:/java.base
[3.799s][info][class,load] java.lang.management.ManagementFactory source: jrt:/java.management
[3.800s][info][class,load] java.lang.management.ManagementFactory$$Lambda$7/0x0000000800b92c40 source: java.lang.management.ManagementFactory
[3.800s][info][class,load] java.lang.invoke.InnerClassLambdaMetafactory$1 source: shared objects file
[3.800s][info][class,load] sun.invoke.util.Wrapper$1 source: shared objects file
[3.800s][info][class,load] java.lang.invoke.MethodHandleImpl$IntrinsicMethodHandle source: shared objects file
[3.800s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800b93040 source: java.lang.invoke.LambdaForm
[3.802s][info][class,load] javax.management.MBeanServerFactory source: jrt:/java.management
[3.802s][info][class,load] com.sun.jmx.mbeanserver.GetPropertyAction source: jrt:/java.management
[3.802s][info][class,load] javax.management.MBeanServerBuilder source: jrt:/java.management
[3.803s][info][class,load] javax.management.MBeanServerConnection source: jrt:/java.management
[3.803s][info][class,load] javax.management.MBeanServer source: jrt:/java.management
[3.803s][info][class,load] com.sun.jmx.mbeanserver.SunJmxMBeanServer source: jrt:/java.management
[3.803s][info][class,load] com.sun.jmx.mbeanserver.JmxMBeanServer source: jrt:/java.management
[3.803s][info][class,load] javax.management.DynamicMBean source: jrt:/java.management
[3.803s][info][class,load] javax.management.MBeanRegistration source: jrt:/java.management
[3.803s][info][class,load] javax.management.MBeanServerDelegateMBean source: jrt:/java.management
[3.803s][info][class,load] javax.management.NotificationBroadcaster source: jrt:/java.management
[3.804s][info][class,load] javax.management.NotificationEmitter source: jrt:/java.management
[3.804s][info][class,load] javax.management.MBeanServerDelegate source: jrt:/java.management
[3.804s][info][class,load] com.sun.jmx.mbeanserver.MBeanServerDelegateImpl source: jrt:/java.management
[3.804s][info][class,load] javax.management.DescriptorRead source: jrt:/java.management
[3.804s][info][class,load] javax.management.MBeanFeatureInfo source: jrt:/java.management
[3.804s][info][class,load] javax.management.MBeanNotificationInfo source: jrt:/java.management
[3.804s][info][class,load] javax.management.MBeanInfo source: jrt:/java.management
[3.804s][info][class,load] com.sun.jmx.mbeanserver.Util source: jrt:/java.management
[3.804s][info][class,load] javax.management.QueryExp source: jrt:/java.management
[3.805s][info][class,load] javax.management.ObjectName source: jrt:/java.management
[3.805s][info][class,load] javax.management.ObjectName$Property source: jrt:/java.management
[3.805s][info][class,load] java.util.Arrays$LegacyMergeSort source: shared objects file
[3.805s][info][class,load] java.util.ComparableTimSort source: jrt:/java.base
[3.805s][info][class,load] javax.management.MBeanAttributeInfo source: jrt:/java.management
[3.805s][info][class,load] javax.management.NotificationBroadcasterSupport source: jrt:/java.management
[3.806s][info][class,load] java.util.concurrent.Executor source: shared objects file
[3.806s][info][class,load] javax.management.NotificationBroadcasterSupport$1 source: jrt:/java.management
[3.806s][info][class,load] com.sun.jmx.remote.util.ClassLogger source: jrt:/java.management
[3.806s][info][class,load] javax.management.MBeanOperationInfo source: jrt:/java.management
[3.806s][info][class,load] javax.management.MBeanConstructorInfo source: jrt:/java.management
[3.806s][info][class,load] javax.management.Descriptor source: jrt:/java.management
[3.806s][info][class,load] javax.management.ImmutableDescriptor source: jrt:/java.management
[3.806s][info][class,load] java.util.TreeMap source: shared objects file
[3.807s][info][class,load] java.util.TreeMap$EntrySet source: shared objects file
[3.807s][info][class,load] java.util.TreeMap$PrivateEntryIterator source: shared objects file
[3.807s][info][class,load] java.util.TreeMap$EntryIterator source: shared objects file
[3.807s][info][class,load] java.util.TreeMap$KeySet source: jrt:/java.base
[3.807s][info][class,load] java.util.TreeMap$KeyIterator source: jrt:/java.base
[3.807s][info][class,load] java.util.TreeMap$Values source: jrt:/java.base
[3.807s][info][class,load] java.util.TreeMap$ValueIterator source: jrt:/java.base
[3.807s][info][class,load] javax.management.loading.ClassLoaderRepository source: jrt:/java.management
[3.807s][info][class,load] com.sun.jmx.mbeanserver.ModifiableClassLoaderRepository source: jrt:/java.management
[3.807s][info][class,load] com.sun.jmx.mbeanserver.ClassLoaderRepositorySupport source: jrt:/java.management
[3.807s][info][class,load] com.sun.jmx.mbeanserver.ClassLoaderRepositorySupport$LoaderEntry source: jrt:/java.management
[3.808s][info][class,load] com.sun.jmx.mbeanserver.MBeanInstantiator source: jrt:/java.management
[3.808s][info][class,load] com.sun.jmx.mbeanserver.SecureClassLoaderRepository source: jrt:/java.management
[3.808s][info][class,load] com.sun.jmx.mbeanserver.JmxMBeanServer$1 source: jrt:/java.management
[3.808s][info][class,load] com.sun.jmx.mbeanserver.Repository source: jrt:/java.management
[3.808s][info][class,load] java.util.concurrent.locks.ReadWriteLock source: jrt:/java.base
[3.808s][info][class,load] java.util.concurrent.locks.ReentrantReadWriteLock source: jrt:/java.base
[3.809s][info][class,load] java.util.concurrent.locks.AbstractQueuedSynchronizer source: shared objects file
[3.809s][info][class,load] java.util.concurrent.locks.ReentrantReadWriteLock$Sync source: jrt:/java.base
[3.809s][info][class,load] java.util.concurrent.locks.ReentrantReadWriteLock$FairSync source: jrt:/java.base
[3.809s][info][class,load] java.util.concurrent.locks.ReentrantReadWriteLock$Sync$ThreadLocalHoldCounter source: jrt:/java.base
[3.809s][info][class,load] java.util.concurrent.locks.ReentrantReadWriteLock$ReadLock source: jrt:/java.base
[3.809s][info][class,load] java.util.concurrent.locks.ReentrantReadWriteLock$WriteLock source: jrt:/java.base
[3.810s][info][class,load] com.sun.jmx.interceptor.MBeanServerInterceptor source: jrt:/java.management
[3.810s][info][class,load] com.sun.jmx.interceptor.DefaultMBeanServerInterceptor source: jrt:/java.management
[3.810s][info][class,load] com.sun.jmx.mbeanserver.JmxMBeanServer$2 source: jrt:/java.management
[3.810s][info][class,load] com.sun.jmx.mbeanserver.Introspector source: jrt:/java.management
[3.810s][info][class,load] com.sun.jmx.defaults.JmxProperties source: jrt:/java.management
[3.811s][info][class,load] java.lang.System$Logger$Level source: shared objects file
[3.811s][info][class,load] jdk.internal.logger.BootstrapLogger$RedirectedLoggers source: shared objects file
[3.811s][info][class,load] sun.util.logging.PlatformLogger$ConfigurableBridge$LoggerConfiguration source: shared objects file
[3.811s][info][class,load] jdk.internal.logger.SimpleConsoleLogger source: shared objects file
[3.811s][info][class,load] jdk.internal.logger.SurrogateLogger source: shared objects file
[3.811s][info][class,load] sun.util.logging.PlatformLogger source: shared objects file
[3.811s][info][class,load] sun.util.logging.PlatformLogger$Level source: shared objects file
[3.811s][info][class,load] com.sun.jmx.mbeanserver.DynamicMBean2 source: jrt:/java.management
[3.811s][info][class,load] com.sun.jmx.mbeanserver.Repository$RegistrationContext source: jrt:/java.management
[3.811s][info][class,load] com.sun.jmx.interceptor.DefaultMBeanServerInterceptor$ResourceContext source: jrt:/java.management
[3.811s][info][class,load] com.sun.jmx.interceptor.DefaultMBeanServerInterceptor$ResourceContext$1 source: jrt:/java.management
[3.812s][info][class,load] com.sun.jmx.mbeanserver.NamedObject source: jrt:/java.management
[3.812s][info][class,load] java.util.EventObject source: jrt:/java.base
[3.812s][info][class,load] javax.management.Notification source: jrt:/java.management
[3.812s][info][class,load] javax.management.MBeanServerNotification source: jrt:/java.management
[3.812s][info][class,load] javax.management.ObjectInstance source: jrt:/java.management
[3.812s][info][class,load] com.sun.jmx.mbeanserver.JmxMBeanServer$3 source: jrt:/java.management
[3.813s][info][class,load] java.lang.management.ManagementFactory$PlatformMBeanFinder source: jrt:/java.management
[3.813s][info][class,load] java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$8/0x0000000800b93440 source: java.lang.management.ManagementFactory$PlatformMBeanFinder
[3.813s][info][class,load] java.io.FilePermission source: shared objects file
[3.813s][info][class,load] jdk.internal.access.JavaIOFilePermissionAccess source: jrt:/java.base
[3.813s][info][class,load] java.io.FilePermission$1 source: jrt:/java.base
[3.813s][info][class,load] sun.security.util.FilePermCompat source: shared objects file
[3.813s][info][class,load] sun.security.util.SecurityProperties source: shared objects file
[3.814s][info][class,load] sun.management.spi.PlatformMBeanProvider source: jrt:/java.management
[3.814s][info][class,load] java.lang.invoke.DirectMethodHandle$Interface source: jrt:/java.base
[3.815s][info][class,load] java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$9/0x0000000800b93840 source: java.lang.management.ManagementFactory$PlatformMBeanFinder
[3.815s][info][class,load] com.sun.management.internal.PlatformMBeanProviderImpl source: jrt:/jdk.management
[3.815s][info][class,load] com.sun.management.internal.PlatformMBeanProviderImpl$$Lambda$10/0x0000000800b93c40 source: com.sun.management.internal.PlatformMBeanProviderImpl
[3.817s][info][class,load] sun.management.spi.PlatformMBeanProvider$PlatformComponent source: jrt:/java.management
[3.817s][info][class,load] com.sun.management.internal.PlatformMBeanProviderImpl$1 source: jrt:/jdk.management
[3.817s][info][class,load] java.util.stream.Collectors source: shared objects file
[3.817s][info][class,load] java.util.stream.Collector$Characteristics source: shared objects file
[3.817s][info][class,load] java.util.EnumSet source: shared objects file
[3.817s][info][class,load] java.util.RegularEnumSet source: shared objects file
